movie_id,tmdb_title,genre_ids,genres,genre_count,status,dataset_title
402,Basic Instinct,"[53, 9648]","[""Thriller"", ""Mystery""]",2,success,Basic Instinct
403,Driving Miss Daisy,[18],"[""Drama""]",1,success,Driving Miss Daisy
404,The Straight Story,[18],"[""Drama""]",1,success,The Straight Story
405,La Strada,[18],"[""Drama""]",1,success,La Strada
406,La Haine,[18],"[""Drama""]",1,success,La Haine
408,Snow White and the Seven Dwarfs,"[14, 16, 10751]","[""Fantasy"", ""Animation"", ""Family""]",3,success,Snow White and the Seven Dwarfs
409,The English Patient,"[18, 10749, 10752]","[""Drama"", ""Romance"", ""War""]",3,success,The English Patient
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","[12, 10751, 14]","[""Adventure"", ""Family"", ""Fantasy""]",3,success,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe"
421,The Life Aquatic with Steve Zissou,"[12, 35, 18]","[""Adventure"", ""Comedy"", ""Drama""]",3,success,The Life Aquatic with Steve Zissou
422,8½,[18],"[""Drama""]",1,success,8½
423,The Pianist,"[18, 10752]","[""Drama"", ""War""]",2,success,The Pianist
424,Schindler's List,"[18, 36, 10752]","[""Drama"", ""History"", ""War""]",3,success,Schindler's List
425,Ice Age,"[16, 35, 10751, 12]","[""Animation"", ""Comedy"", ""Family"", ""Adventure""]",4,success,Ice Age
426,Vertigo,"[9648, 10749, 53]","[""Mystery"", ""Romance"", ""Thriller""]",3,success,Vertigo
427,Mon Oncle,[35],"[""Comedy""]",1,success,Mon Oncle
429,"The Good, the Bad and the Ugly",[37],"[""Western""]",1,success,"The Good, the Bad and the Ugly"
430,"One, Two, Three",[35],"[""Comedy""]",1,success,"One, Two, Three"
431,Cube,"[53, 878, 9648]","[""Thriller"", ""Science Fiction"", ""Mystery""]",3,success,Cube
433,Mary Poppins,"[35, 10751, 14]","[""Comedy"", ""Family"", ""Fantasy""]",3,success,Mary Poppins
435,The Day After Tomorrow,"[878, 53, 12]","[""Science Fiction"", ""Thriller"", ""Adventure""]",3,success,The Day After Tomorrow
436,Maria Full of Grace,"[18, 53, 80]","[""Drama"", ""Thriller"", ""Crime""]",3,success,Maria Full of Grace
438,Cube Zero,"[9648, 878, 53]","[""Mystery"", ""Science Fiction"", ""Thriller""]",3,success,Cube Zero
439,La Dolce Vita,"[35, 18]","[""Comedy"", ""Drama""]",2,success,La Dolce Vita
445,Caché,"[9648, 18, 53]","[""Mystery"", ""Drama"", ""Thriller""]",3,success,Caché
451,Leaving Las Vegas,"[18, 10749]","[""Drama"", ""Romance""]",2,success,Leaving Las Vegas
452,The Idiots,"[35, 18]","[""Comedy"", ""Drama""]",2,success,The Idiots
453,A Beautiful Mind,"[18, 10749]","[""Drama"", ""Romance""]",2,success,A Beautiful Mind
454,Romeo + Juliet,"[18, 10749]","[""Drama"", ""Romance""]",2,success,Romeo + Juliet
455,Bend It Like Beckham,"[35, 18, 10749]","[""Comedy"", ""Drama"", ""Romance""]",3,success,Bend It Like Beckham
457,Sissi,"[35, 18, 10749]","[""Comedy"", ""Drama"", ""Romance""]",3,success,Sissi
458,Sissi: The Young Empress,"[18, 35, 10749]","[""Drama"", ""Comedy"", ""Romance""]",3,success,Sissi: The Young Empress
459,Sissi: The Fateful Years of an Empress,"[10749, 18, 36]","[""Romance"", ""Drama"", ""History""]",3,success,Sissi: The Fateful Years of an Empress
462,Erin Brockovich,[18],"[""Drama""]",1,success,Erin Brockovich
466,Klute,"[53, 80, 18]","[""Thriller"", ""Crime"", ""Drama""]",3,success,Klute
467,The Hole,"[80, 18, 27, 53]","[""Crime"", ""Drama"", ""Horror"", ""Thriller""]",4,success,The Hole
468,My Own Private Idaho,[18],"[""Drama""]",1,success,My Own Private Idaho
469,Stranger Than Paradise,"[35, 18]","[""Comedy"", ""Drama""]",2,success,Stranger Than Paradise
470,21 Grams,"[18, 80, 53]","[""Drama"", ""Crime"", ""Thriller""]",3,success,21 Grams
473,Pi,"[9648, 18, 53]","[""Mystery"", ""Drama"", ""Thriller""]",3,success,Pi
475,Bonnie and Clyde,"[80, 18]","[""Crime"", ""Drama""]",2,success,Bonnie and Clyde
476,Drugstore Cowboy,"[18, 80]","[""Drama"", ""Crime""]",2,success,Drugstore Cowboy
479,Shaft,"[28, 12, 80, 53]","[""Action"", ""Adventure"", ""Crime"", ""Thriller""]",4,success,Shaft
482,Shaft,"[80, 53, 18, 28]","[""Crime"", ""Thriller"", ""Drama"", ""Action""]",4,success,Shaft
483,Wild at Heart,"[80, 53, 10749]","[""Crime"", ""Thriller"", ""Romance""]",3,success,Wild at Heart
488,The African Queen,"[10749, 12, 18]","[""Romance"", ""Adventure"", ""Drama""]",3,success,The African Queen
489,Good Will Hunting,[18],"[""Drama""]",1,success,Good Will Hunting
490,The Seventh Seal,"[14, 18]","[""Fantasy"", ""Drama""]",2,success,The Seventh Seal
492,Being John Malkovich,"[35, 18, 14]","[""Comedy"", ""Drama"", ""Fantasy""]",3,success,Being John Malkovich
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,[35],"[""Comedy""]",1,success,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan
497,The Green Mile,"[14, 18, 80]","[""Fantasy"", ""Drama"", ""Crime""]",3,success,The Green Mile
499,Cléo from 5 to 7,[18],"[""Drama""]",1,success,Cléo from 5 to 7
500,Reservoir Dogs,"[80, 53]","[""Crime"", ""Thriller""]",2,success,Reservoir Dogs
502,Fail Safe,"[53, 18, 10752]","[""Thriller"", ""Drama"", ""War""]",3,success,Fail Safe
503,Poseidon,"[12, 28, 18, 53]","[""Adventure"", ""Action"", ""Drama"", ""Thriller""]",4,success,Poseidon
504,Monster,"[80, 18]","[""Crime"", ""Drama""]",2,success,Monster
506,Marnie,"[53, 9648, 10749]","[""Thriller"", ""Mystery"", ""Romance""]",3,success,Marnie
507,Killing Zoe,"[28, 80, 18, 53]","[""Action"", ""Crime"", ""Drama"", ""Thriller""]",4,success,Killing Zoe
508,Love Actually,"[35, 10749, 18]","[""Comedy"", ""Romance"", ""Drama""]",3,success,Love Actually
509,Notting Hill,"[10749, 35]","[""Romance"", ""Comedy""]",2,success,Notting Hill
510,One Flew Over the Cuckoo's Nest,[18],"[""Drama""]",1,success,One Flew Over the Cuckoo's Nest
512,Scoop,"[35, 9648]","[""Comedy"", ""Mystery""]",2,success,Scoop
521,Dial M for Murder,"[53, 80, 18]","[""Thriller"", ""Crime"", ""Drama""]",3,success,Dial M for Murder
522,Ed Wood,"[35, 18, 36]","[""Comedy"", ""Drama"", ""History""]",3,success,Ed Wood
524,Casino,"[80, 18]","[""Crime"", ""Drama""]",2,success,Casino
525,The Blues Brothers,"[10402, 35, 80, 28]","[""Music"", ""Comedy"", ""Crime"", ""Action""]",4,success,The Blues Brothers
526,Ladyhawke,"[12, 35, 14]","[""Adventure"", ""Comedy"", ""Fantasy""]",3,success,Ladyhawke
527,Once Were Warriors,[18],"[""Drama""]",1,success,Once Were Warriors
530,A Grand Day Out,"[10751, 16, 35, 878, 12]","[""Family"", ""Animation"", ""Comedy"", ""Science Fiction"", ""Adventure""]",5,success,A Grand Day Out
531,The Wrong Trousers,"[16, 35, 10751]","[""Animation"", ""Comedy"", ""Family""]",3,success,The Wrong Trousers
532,A Close Shave,"[10751, 16, 35]","[""Family"", ""Animation"", ""Comedy""]",3,success,A Close Shave
533,Wallace & Gromit: The Curse of the Were-Rabbit,"[12, 16, 35, 10751]","[""Adventure"", ""Animation"", ""Comedy"", ""Family""]",4,success,Wallace & Gromit: The Curse of the Were-Rabbit
534,Terminator Salvation,"[28, 878, 53]","[""Action"", ""Science Fiction"", ""Thriller""]",3,success,Terminator Salvation
535,Flashdance,"[18, 10749]","[""Drama"", ""Romance""]",2,success,Flashdance
539,Psycho,"[27, 53, 9648]","[""Horror"", ""Thriller"", ""Mystery""]",3,success,Psycho
540,D.E.B.S.,"[28, 35, 10749]","[""Action"", ""Comedy"", ""Romance""]",3,success,D.E.B.S.
542,The Crime of Padre Amaro,"[18, 10749]","[""Drama"", ""Romance""]",2,success,The Crime of Padre Amaro
544,There's Something About Mary,"[10749, 35]","[""Romance"", ""Comedy""]",2,success,There's Something About Mary
546,Transamerica,"[18, 12, 35]","[""Drama"", ""Adventure"", ""Comedy""]",3,success,Transamerica
547,The Horse Whisperer,"[12, 18, 10749]","[""Adventure"", ""Drama"", ""Romance""]",3,success,The Horse Whisperer
548,Rashomon,"[80, 18, 9648]","[""Crime"", ""Drama"", ""Mystery""]",3,success,Rashomon
549,Basquiat,"[18, 36]","[""Drama"", ""History""]",2,success,Basquiat
550,Fight Club,"[18, 53]","[""Drama"", ""Thriller""]",2,success,Fight Club
551,The Poseidon Adventure,"[12, 18, 53]","[""Adventure"", ""Drama"", ""Thriller""]",3,success,The Poseidon Adventure
552,Bread and Tulips,"[35, 10749]","[""Comedy"", ""Romance""]",2,success,Bread and Tulips
553,Dogville,"[80, 18, 53]","[""Crime"", ""Drama"", ""Thriller""]",3,success,Dogville
557,Spider-Man,"[28, 878]","[""Action"", ""Science Fiction""]",2,success,Spider-Man
558,Spider-Man 2,"[28, 12, 878]","[""Action"", ""Adventure"", ""Science Fiction""]",3,success,Spider-Man 2
559,Spider-Man 3,"[28, 12, 878]","[""Action"", ""Adventure"", ""Science Fiction""]",3,success,Spider-Man 3
561,Constantine,"[14, 28, 27]","[""Fantasy"", ""Action"", ""Horror""]",3,success,Constantine
562,Die Hard,"[28, 53]","[""Action"", ""Thriller""]",2,success,Die Hard
563,Starship Troopers,"[12, 28, 53, 878]","[""Adventure"", ""Action"", ""Thriller"", ""Science Fiction""]",4,success,Starship Troopers
564,The Mummy,"[12, 28, 14]","[""Adventure"", ""Action"", ""Fantasy""]",3,success,The Mummy
565,The Ring,"[27, 9648]","[""Horror"", ""Mystery""]",2,success,The Ring
567,Rear Window,"[53, 9648, 18]","[""Thriller"", ""Mystery"", ""Drama""]",3,success,Rear Window
568,Apollo 13,"[18, 36]","[""Drama"", ""History""]",2,success,Apollo 13
571,The Birds,"[27, 53]","[""Horror"", ""Thriller""]",2,success,The Birds
573,Frenzy,"[80, 53, 27]","[""Crime"", ""Thriller"", ""Horror""]",3,success,Frenzy
574,The Man Who Knew Too Much,"[53, 9648, 18]","[""Thriller"", ""Mystery"", ""Drama""]",3,success,The Man Who Knew Too Much
575,The Experiment,"[18, 53]","[""Drama"", ""Thriller""]",2,success,The Experiment
576,The Wild Bunch,[37],"[""Western""]",1,success,The Wild Bunch
577,To Die For,"[18, 35, 80]","[""Drama"", ""Comedy"", ""Crime""]",3,success,To Die For
578,Jaws,"[27, 53, 12]","[""Horror"", ""Thriller"", ""Adventure""]",3,success,Jaws
579,Jaws 2,"[27, 53]","[""Horror"", ""Thriller""]",2,success,Jaws 2
581,Dances with Wolves,"[12, 18, 37]","[""Adventure"", ""Drama"", ""Western""]",3,success,Dances with Wolves
582,The Lives of Others,"[18, 53]","[""Drama"", ""Thriller""]",2,success,The Lives of Others
583,Life of Brian,[35],"[""Comedy""]",1,success,Life of Brian
584,2 Fast 2 Furious,"[28, 80, 53]","[""Action"", ""Crime"", ""Thriller""]",3,success,2 Fast 2 Furious
585,"Monsters, Inc.","[16, 35, 10751, 14]","[""Animation"", ""Comedy"", ""Family"", ""Fantasy""]",4,success,"Monsters, Inc."
586,Wag the Dog,"[35, 18]","[""Comedy"", ""Drama""]",2,success,Wag the Dog
587,Big Fish,"[12, 14, 18]","[""Adventure"", ""Fantasy"", ""Drama""]",3,success,Big Fish
588,Silent Hill,"[27, 9648]","[""Horror"", ""Mystery""]",2,success,Silent Hill
590,The Hours,[18],"[""Drama""]",1,success,The Hours
591,The Da Vinci Code,"[53, 9648]","[""Thriller"", ""Mystery""]",2,success,The Da Vinci Code
592,The Conversation,"[80, 18, 9648]","[""Crime"", ""Drama"", ""Mystery""]",3,success,The Conversation
593,Solaris,"[18, 878, 9648]","[""Drama"", ""Science Fiction"", ""Mystery""]",3,success,Solaris
594,The Terminal,"[35, 18]","[""Comedy"", ""Drama""]",2,success,The Terminal
595,To Kill a Mockingbird,[18],"[""Drama""]",1,success,To Kill a Mockingbird
596,The Grapes of Wrath,[18],"[""Drama""]",1,success,The Grapes of Wrath
597,Titanic,"[18, 10749]","[""Drama"", ""Romance""]",2,success,Titanic
598,City of God,"[18, 80]","[""Drama"", ""Crime""]",2,success,City of God
599,Sunset Boulevard,[18],"[""Drama""]",1,success,Sunset Boulevard
600,Full Metal Jacket,"[18, 10752]","[""Drama"", ""War""]",2,success,Full Metal Jacket
601,E.T. the Extra-Terrestrial,"[12, 878, 10751]","[""Adventure"", ""Science Fiction"", ""Family""]",3,success,E.T. the Extra-Terrestrial
602,Independence Day,"[28, 12, 878]","[""Action"", ""Adventure"", ""Science Fiction""]",3,success,Independence Day
603,The Matrix,"[28, 878]","[""Action"", ""Science Fiction""]",2,success,The Matrix
604,The Matrix Reloaded,"[12, 28, 53, 878]","[""Adventure"", ""Action"", ""Thriller"", ""Science Fiction""]",4,success,The Matrix Reloaded
605,The Matrix Revolutions,"[12, 28, 53, 878]","[""Adventure"", ""Action"", ""Thriller"", ""Science Fiction""]",4,success,The Matrix Revolutions
606,Out of Africa,"[36, 10749, 18]","[""History"", ""Romance"", ""Drama""]",3,success,Out of Africa
607,Men in Black,"[28, 12, 35, 878]","[""Action"", ""Adventure"", ""Comedy"", ""Science Fiction""]",4,success,Men in Black
608,Men in Black II,"[28, 35, 878]","[""Action"", ""Comedy"", ""Science Fiction""]",3,success,Men in Black II
609,Poltergeist,[27],"[""Horror""]",1,success,Poltergeist
612,Munich,"[18, 36, 53]","[""Drama"", ""History"", ""Thriller""]",3,success,Munich
613,Downfall,"[18, 36, 10752]","[""Drama"", ""History"", ""War""]",3,success,Downfall
614,Wild Strawberries,[18],"[""Drama""]",1,success,Wild Strawberries
615,The Passion of the Christ,[18],"[""Drama""]",1,success,The Passion of the Christ
616,The Last Samurai,"[18, 28, 10752]","[""Drama"", ""Action"", ""War""]",3,success,The Last Samurai
617,Wild Things,"[9648, 53, 18]","[""Mystery"", ""Thriller"", ""Drama""]",3,success,Wild Things
618,The Birth of a Nation,"[18, 36, 10752]","[""Drama"", ""History"", ""War""]",3,success,The Birth of a Nation
619,The Bodyguard,"[28, 18, 10749]","[""Action"", ""Drama"", ""Romance""]",3,success,The Bodyguard
620,Ghostbusters,"[35, 14]","[""Comedy"", ""Fantasy""]",2,success,Ghostbusters
621,Grease,"[10749, 35]","[""Romance"", ""Comedy""]",2,success,Grease
622,The Ninth Gate,"[9648, 53, 27]","[""Mystery"", ""Thriller"", ""Horror""]",3,success,The Ninth Gate
623,A Fish Called Wanda,"[35, 80]","[""Comedy"", ""Crime""]",2,success,A Fish Called Wanda
624,Easy Rider,"[12, 18]","[""Adventure"", ""Drama""]",2,success,Easy Rider
625,The Killing Fields,"[18, 36, 10752]","[""Drama"", ""History"", ""War""]",3,success,The Killing Fields
626,Un Chien Andalou,[14],"[""Fantasy""]",1,success,Un Chien Andalou
627,Trainspotting,"[18, 80]","[""Drama"", ""Crime""]",2,success,Trainspotting
628,Interview with the Vampire,"[27, 18, 14]","[""Horror"", ""Drama"", ""Fantasy""]",3,success,Interview with the Vampire
629,The Usual Suspects,"[18, 80, 53]","[""Drama"", ""Crime"", ""Thriller""]",3,success,The Usual Suspects
630,The Wizard of Oz,"[12, 14, 10751]","[""Adventure"", ""Fantasy"", ""Family""]",3,success,The Wizard of Oz
631,Sunrise: A Song of Two Humans,"[18, 10749]","[""Drama"", ""Romance""]",2,success,Sunrise: A Song of Two Humans
632,Stalag 17,"[35, 18, 10752]","[""Comedy"", ""Drama"", ""War""]",3,success,Stalag 17
634,Bridget Jones's Diary,"[35, 10749, 18]","[""Comedy"", ""Romance"", ""Drama""]",3,success,Bridget Jones's Diary
635,Angel Heart,"[27, 9648]","[""Horror"", ""Mystery""]",2,success,Angel Heart
636,THX 1138,"[878, 18]","[""Science Fiction"", ""Drama""]",2,success,THX 1138
637,Life Is Beautiful,"[35, 18]","[""Comedy"", ""Drama""]",2,success,Life Is Beautiful
638,Lost Highway,"[18, 53, 9648]","[""Drama"", ""Thriller"", ""Mystery""]",3,success,Lost Highway
639,When Harry Met Sally...,"[35, 10749, 18]","[""Comedy"", ""Romance"", ""Drama""]",3,success,When Harry Met Sally...
640,Catch Me If You Can,"[18, 80]","[""Drama"", ""Crime""]",2,success,Catch Me If You Can
641,Requiem for a Dream,"[80, 18]","[""Crime"", ""Drama""]",2,success,Requiem for a Dream
642,Butch Cassidy and the Sundance Kid,[37],"[""Western""]",1,success,Butch Cassidy and the Sundance Kid
643,Battleship Potemkin,"[18, 36, 10752]","[""Drama"", ""History"", ""War""]",3,success,Battleship Potemkin
644,A.I. Artificial Intelligence,"[18, 878, 12]","[""Drama"", ""Science Fiction"", ""Adventure""]",3,success,A.I. Artificial Intelligence
646,Dr. No,"[12, 28, 53]","[""Adventure"", ""Action"", ""Thriller""]",3,success,Dr. No
647,Final Fantasy VII: Advent Children,"[16, 28, 12, 14, 878]","[""Animation"", ""Action"", ""Adventure"", ""Fantasy"", ""Science Fiction""]",5,success,Final Fantasy VII: Advent Children
648,Beauty and the Beast,"[18, 14, 10749]","[""Drama"", ""Fantasy"", ""Romance""]",3,success,Beauty and the Beast
649,Belle de Jour,"[18, 10749]","[""Drama"", ""Romance""]",2,success,Belle de Jour
650,Boyz n the Hood,"[80, 18]","[""Crime"", ""Drama""]",2,success,Boyz n the Hood
651,M*A*S*H,"[35, 18, 10752]","[""Comedy"", ""Drama"", ""War""]",3,success,M*A*S*H
652,Troy,"[10752, 28, 36]","[""War"", ""Action"", ""History""]",3,success,Troy
653,Nosferatu,"[27, 14]","[""Horror"", ""Fantasy""]",2,success,Nosferatu
654,On the Waterfront,"[80, 18, 10749]","[""Crime"", ""Drama"", ""Romance""]",3,success,On the Waterfront
655,"Paris, Texas",[18],"[""Drama""]",1,success,"Paris, Texas"
657,From Russia with Love,"[28, 53, 12]","[""Action"", ""Thriller"", ""Adventure""]",3,success,From Russia with Love
658,Goldfinger,"[12, 28, 53]","[""Adventure"", ""Action"", ""Thriller""]",3,success,Goldfinger
659,The Tin Drum,"[18, 36, 10752]","[""Drama"", ""History"", ""War""]",3,success,The Tin Drum
660,Thunderball,"[12, 28, 53]","[""Adventure"", ""Action"", ""Thriller""]",3,success,Thunderball
662,La Jetée,"[18, 10749, 878]","[""Drama"", ""Romance"", ""Science Fiction""]",3,success,La Jetée
663,Saw IV,"[27, 53, 80]","[""Horror"", ""Thriller"", ""Crime""]",3,success,Saw IV
664,Twister,"[28, 12, 18]","[""Action"", ""Adventure"", ""Drama""]",3,success,Twister
665,Ben-Hur,"[36, 18, 12]","[""History"", ""Drama"", ""Adventure""]",3,success,Ben-Hur
666,Central Station,[18],"[""Drama""]",1,success,Central Station
667,You Only Live Twice,"[28, 53, 12]","[""Action"", ""Thriller"", ""Adventure""]",3,success,You Only Live Twice
668,On Her Majesty's Secret Service,"[12, 28, 53]","[""Adventure"", ""Action"", ""Thriller""]",3,success,On Her Majesty's Secret Service
670,Oldboy,"[53, 9648]","[""Thriller"", ""Mystery""]",2,success,Oldboy
671,Harry Potter and the Philosopher's Stone,"[12, 14]","[""Adventure"", ""Fantasy""]",2,success,Harry Potter and the Philosopher's Stone
672,Harry Potter and the Chamber of Secrets,"[12, 14]","[""Adventure"", ""Fantasy""]",2,success,Harry Potter and the Chamber of Secrets
673,Harry Potter and the Prisoner of Azkaban,"[12, 14]","[""Adventure"", ""Fantasy""]",2,success,Harry Potter and the Prisoner of Azkaban
674,Harry Potter and the Goblet of Fire,"[12, 14]","[""Adventure"", ""Fantasy""]",2,success,Harry Potter and the Goblet of Fire
675,Harry Potter and the Order of the Phoenix,"[12, 14]","[""Adventure"", ""Fantasy""]",2,success,Harry Potter and the Order of the Phoenix
676,Pearl Harbor,"[10752, 36, 18]","[""War"", ""History"", ""Drama""]",3,success,Pearl Harbor
678,Out of the Past,"[80, 53]","[""Crime"", ""Thriller""]",2,success,Out of the Past
679,Aliens,"[28, 53, 878]","[""Action"", ""Thriller"", ""Science Fiction""]",3,success,Aliens
680,Pulp Fiction,"[53, 80, 35]","[""Thriller"", ""Crime"", ""Comedy""]",3,success,Pulp Fiction
681,Diamonds Are Forever,"[28, 53]","[""Action"", ""Thriller""]",2,success,Diamonds Are Forever
682,The Man with the Golden Gun,"[12, 28, 53]","[""Adventure"", ""Action"", ""Thriller""]",3,success,The Man with the Golden Gun
686,Contact,"[18, 878, 9648]","[""Drama"", ""Science Fiction"", ""Mystery""]",3,success,Contact
687,Dead Man Walking,[18],"[""Drama""]",1,success,Dead Man Walking
688,The Bridges of Madison County,"[18, 10749]","[""Drama"", ""Romance""]",2,success,The Bridges of Madison County
690,Pickpocket,"[80, 18]","[""Crime"", ""Drama""]",2,success,Pickpocket
691,The Spy Who Loved Me,"[12, 28, 53]","[""Adventure"", ""Action"", ""Thriller""]",3,success,The Spy Who Loved Me
692,Pink Flamingos,"[35, 80]","[""Comedy"", ""Crime""]",2,success,Pink Flamingos
693,Meet the Fockers,"[35, 10749]","[""Comedy"", ""Romance""]",2,success,Meet the Fockers
694,The Shining,"[27, 53]","[""Horror"", ""Thriller""]",2,success,The Shining
695,Short Cuts,"[18, 35]","[""Drama"", ""Comedy""]",2,success,Short Cuts
